         0.98918         0.97935         0.96611         0.94950         0.92959         0.90643         0.88010         0.85069         0.81830         0.78304         0.74502         0.70438         0.66126         0.61579         0.56814         0.51847         0.46695         0.41375         0.35907         0.30308         0.24597         0.18796         0.12923         0.06999         0.01045        -0.04920        -0.10873        -0.16795        -0.22666        -0.28463         0.51452         0.54194        -2.43753        -2.79274         2.63207         3.16326        -4.35434        -5.21796         3.02631         3.91296        -4.07514        -5.02375         1.76919         2.53705        -2.87325        -3.54081         0.39703         0.85948        -1.90924        -2.26116        -0.44293        -0.21854        -1.38411        -1.52995        -0.80660        -0.70457        -1.12086        -1.16051        -0.89028        -0.83395        -0.95024        -0.93966        -0.82705        -0.78050        -0.78576        -0.75042        -0.68278        -0.63315        -0.59718        -0.54820        -0.48885        -0.43348        -0.38094        -0.32404        -0.26369        -0.20389        -0.14449        -0.08374        -0.02204         0.03940         0.10048         0.16146         0.22210         0.28194         0.34079         0.39857         0.45506         0.51001         0.56323         0.61457         0.66383         0.71085         0.75544         0.79746         0.83676         0.87320         0.90665         0.93699         0.96411         0.98792         1.00833         1.02526         1.03865         1.04845         1.05463         1.05716         1.05602
         0.99518         0.98821         0.97781         0.96400         0.94684         0.92637         0.90267         0.87581         0.84588         0.81299         0.77725         0.73877         0.69769         0.65414         0.60828         0.56026         0.51025         0.45841         0.40493         0.34999         0.29378         0.23648         0.17831         0.11946         0.06013         0.00053        -0.05914        -0.11866        -0.17784        -0.23646        -0.29433         0.59059         0.62653        -2.74881        -3.14406         3.20534         3.83368        -5.17734        -6.20135         3.94503         5.04168        -4.98995        -6.16841         2.55954         3.55036        -3.51774        -4.37915         0.87231         1.49197        -2.25053        -2.72007        -0.21628         0.09310        -1.53197        -1.73474        -0.71356        -0.57326        -1.17465        -1.23757        -0.85410        -0.78256        -0.96494        -0.96259        -0.81093        -0.75876        -0.78538        -0.75252        -0.67228        -0.62059        -0.59089        -0.54246        -0.47919        -0.42302        -0.37213        -0.31527        -0.25370        -0.19359        -0.13458        -0.07381        -0.01177         0.04974         0.11067         0.17160         0.23223         0.29197         0.35063         0.40822         0.46452         0.51923         0.57216         0.62318         0.67211         0.71876         0.76295         0.80454         0.84340         0.87937         0.91232         0.94214         0.96873         0.99199         1.01183         1.02819         1.04099         1.05020         1.05577         1.05769
         0.99880         0.99470         0.98716         0.97618         0.96180         0.94407         0.92305         0.89881         0.87142         0.84098         0.80760         0.77137         0.73243         0.69091         0.64695         0.60070         0.55232         0.50197         0.44982         0.39606         0.34087         0.28444         0.22696         0.16864         0.10966         0.05025        -0.00941        -0.06909        -0.12860        -0.18772        -0.24626        -0.30400         0.67526         0.72055        -3.10063        -3.54096         3.87568         4.61596        -6.16087        -7.37419         5.07292         6.42287        -6.13426        -7.59606         3.57163         4.84254        -4.35576        -5.46548         1.50370         2.32799        -2.70943        -3.33489         0.09450         0.51794        -1.73700        -2.01765        -0.58291        -0.38992        -1.25209        -1.34783        -0.80324        -0.71037        -0.98827        -0.99796        -0.78962        -0.72952        -0.78783        -0.75882        -0.66005        -0.60552        -0.58545        -0.53803        -0.46898        -0.41177        -0.36355        -0.30686        -0.24354        -0.18305        -0.12473        -0.06397        -0.00145         0.06014         0.12084         0.18169         0.24236         0.30199         0.36045         0.41784         0.47395         0.52841         0.58104         0.63175         0.68034         0.72661         0.77039         0.81156         0.84996         0.88545         0.91791         0.94721         0.97327         0.99597         1.01525         1.03102         1.04323         1.05184         1.05681
         1.00000         0.99880         0.99413         0.98600         0.97445         0.95951         0.94122         0.91965         0.89486         0.86695         0.83600         0.80212         0.76542         0.72602         0.68407         0.63969         0.59306         0.54431         0.49363         0.44118         0.38715         0.33171         0.27507         0.21741         0.15893         0.09985         0.04035        -0.01935        -0.07904        -0.13853        -0.19759        -0.25604        -0.31365         0.76936         0.82494        -3.49808        -3.98913         4.65793         5.52706        -7.33386        -8.77024         6.45322         8.10804        -7.56143        -9.37151         4.86242         6.48413        -5.44157        -6.86824         2.33843         3.42814        -3.32407        -4.15537         0.51837         1.09435        -2.02006        -2.40670        -0.40029        -0.13497        -1.36268        -1.50442        -0.73161        -0.60887        -1.02403        -1.05113        -0.76082        -0.68951        -0.79449        -0.77129        -0.64533        -0.58679        -0.58130        -0.53556        -0.45797        -0.39934        -0.35533        -0.29903        -0.23313        -0.17215        -0.11496        -0.05430         0.00894         0.07065         0.13098         0.19173         0.25248         0.31202         0.37023         0.42742         0.48335         0.53755         0.58987         0.64025         0.68851         0.73440         0.77777         0.81850         0.85645         0.89146         0.92341         0.95220         0.97771         0.99986         1.01856         1.03376         1.04538         1.05339
         0.99880         1.00048         0.99870         0.99345         0.98475         0.97263         0.95712         0.93827         0.91615         0.89083         0.86239         0.83093         0.79655         0.75938         0.71953         0.67715         0.63237         0.58535         0.53625         0.48523         0.43249         0.37818         0.32251         0.26566         0.20782         0.14921         0.09001         0.03044        -0.02930        -0.08900        -0.14845        -0.20746        -0.26580        -0.32329         0.87385         0.94072        -3.94686        -4.49495         5.56906         6.58632        -8.73009       -10.42885         8.13743        10.15843        -9.33626       -11.57333         6.50239         8.56220        -6.84359        -8.67347         3.43705         4.86985        -4.14418        -5.24608         1.09364         1.87284        -2.40915        -2.93935        -0.14615         0.21808        -1.51955        -1.72537        -0.63071        -0.46623        -1.07756        -1.12964        -0.72127        -0.63406        -0.80731        -0.79276        -0.62695        -0.56274        -0.57910        -0.53602        -0.44578        -0.38519        -0.34767        -0.29208        -0.22235        -0.16071        -0.10536        -0.04488         0.01943         0.08130         0.14107         0.20169         0.26262         0.32207         0.37997         0.43695         0.49271         0.54667         0.59865         0.64870         0.69662         0.74213         0.78508         0.82537         0.86286         0.89739         0.92883         0.95709         0.98206         1.00366         1.02179         1.03639         1.04742
         0.99518         0.99976         1.00087         0.99851         0.99268         0.98341         0.97071         0.95463         0.93523         0.91256         0.88670         0.85774         0.82577         0.79091         0.75326         0.71297         0.67015         0.62497         0.57757         0.52812         0.47679         0.42374         0.36917         0.31326         0.25621         0.19821         0.13945         0.08016         0.02052        -0.03926        -0.09896        -0.15838        -0.21731        -0.27555        -0.33290         0.98977         1.06904        -4.45337        -5.06556         6.62845         7.81584       -10.38892       -12.39582        10.18679        12.64671       -11.53728       -14.29656         8.57859        11.18401        -8.64777       -10.98896         4.87694         6.75178        -5.23426        -6.69061         1.87078         2.91980        -2.94168        -3.66550         0.20599         0.70502        -1.74069        -2.03530        -0.48870        -0.26607        -1.15639        -1.24402        -0.66629        -0.55657        -0.82911        -0.82727        -0.60325        -0.53096        -0.57983        -0.54082        -0.43187        -0.36851        -0.34090        -0.28648        -0.21104        -0.14849        -0.09600        -0.03586         0.03008         0.09217         0.15109         0.21152         0.27279         0.33216         0.38967         0.44641         0.50205         0.55575         0.60738         0.65709         0.70468         0.74980         0.79232         0.83217         0.86920         0.90324         0.93417         0.96190         0.98633         1.00736         1.02492         1.03894
         0.98918         0.99662         1.00062         1.00116         0.99822         0.99181         0.98196         0.96869         0.95205         0.93209         0.90888         0.88248         0.85300         0.82053         0.78518         0.74707         0.70633         0.66309         0.61751         0.56973         0.51994         0.46828         0.41495         0.36012         0.30398         0.24673         0.18856         0.12968         0.07028         0.01058        -0.04922        -0.10891        -0.16829        -0.22715        -0.28529        -0.34249         1.11825         1.21115        -5.02476        -5.70896         7.85820         9.24084       -12.35617       -14.72441        12.67398        15.65903       -14.25952       -17.65595        11.19821        14.48139       -10.96185       -13.94945         6.75669         9.19925        -6.67784        -8.59678         2.91612         4.32210        -3.66749        -4.65136         0.69186         1.37398        -2.05071        -2.46777        -0.28926         0.01415        -1.27104        -1.40896        -0.58930        -0.44774        -0.86392        -0.88054        -0.57183        -0.48799        -0.58489        -0.55202        -0.41543        -0.34811        -0.33546        -0.28291        -0.19894        -0.13511        -0.08703        -0.02744         0.04095         0.10338         0.16098         0.22116         0.28300         0.34233         0.39931         0.45579         0.51137         0.56482         0.61605         0.66541         0.71268         0.75741         0.79949         0.83889         0.87546         0.90901         0.93942         0.96662         0.99050         1.01097         1.02795
         0.98079         0.99109         0.99797         1.00140         1.00135         0.99783         0.99085         0.98042         0.96659         0.94938         0.92886         0.90510         0.87818         0.84818         0.81521         0.77937         0.74080         0.69961         0.65595         0.60998         0.56183         0.51169         0.45972         0.40610         0.35102         0.29466         0.23721         0.17889         0.11988         0.06039         0.00063        -0.05919        -0.11887        -0.17821        -0.23699        -0.29500        -0.35206         1.26054         1.36843        -5.66904        -6.43409         9.28353        10.89002       -14.68511       -17.47646        15.68514        19.29730       -17.61770       -21.78974        14.49304        18.61595       -13.92050       -17.72294         9.20151        12.37101        -8.58263       -11.10321         4.31645         6.19309        -4.65274        -5.98451         1.35954         2.28941        -2.48313        -3.06829        -0.00985         0.40540        -1.43619        -1.64486        -0.48101        -0.29452        -0.91748        -0.96073        -0.52922        -0.42885        -0.59633        -0.57257        -0.39526        -0.32224        -0.33204        -0.28236        -0.18567        -0.11999        -0.07867        -0.01996         0.05217         0.11511         0.17068         0.23051         0.29329         0.35262         0.40887         0.46506         0.52068         0.57389         0.62466         0.67366         0.72062         0.76497         0.80658         0.84553         0.88165         0.91470         0.94459         0.97125         0.99459         1.01449
         0.97003         0.98317         0.99291         0.99922         1.00207         1.00145         0.99735         0.98979         0.97879         0.96438         0.94661         0.92554         0.90124         0.87378         0.84327         0.80980         0.77348         0.73445         0.69282         0.64875         0.60238         0.55387         0.50339         0.45111         0.39721         0.34187         0.28529         0.22767         0.16919         0.11006         0.05049        -0.00932        -0.06917        -0.12883        -0.18811        -0.24681        -0.30470        -0.36161         1.41803         1.54238        -6.39517        -7.25097        10.93320        12.79610       -17.43761       -20.72373        19.32221        23.68197       -21.75003       -26.86423        18.62462        23.78546       -17.69161       -22.51837        12.37007        16.46761       -11.08717       -14.38771         6.18501         8.68015        -5.98492        -7.78040         2.27343         3.53743        -3.08339        -3.89838         0.38046         0.95003        -1.67221        -1.97992        -0.32838        -0.07867        -0.99790        -1.07932        -0.47048        -0.34649        -0.61711        -0.60674        -0.36964        -0.28840        -0.33164        -0.28630        -0.17067        -0.10230        -0.07123        -0.01387         0.06390         0.12761         0.18011         0.23944         0.30371         0.36311         0.41832         0.47417         0.52998         0.58297         0.63320         0.68181         0.72852         0.77248         0.81361         0.85209         0.88776         0.92032         0.94967         0.97579         0.99858
         0.95694         0.97288         0.98546         0.99464         1.00038         1.00265         1.00145         0.99677         0.98863         0.97706         0.96208         0.94375         0.92213         0.89728         0.86930         0.83827         0.80431         0.76751         0.72802         0.68596         0.64147         0.59471         0.54584         0.49503         0.44244         0.38827         0.33269         0.27590         0.21809         0.15946         0.10022         0.04056        -0.01929        -0.07915        -0.13879        -0.19801        -0.25661        -0.31438        -0.37113         1.59224         1.73468        -7.21317        -8.17079        12.83995        14.99631       -20.68548       -24.54941        23.70562        28.95515       -26.82278       -33.07908        23.79064        30.23137       -22.48402       -28.59500        16.46276        21.74175       -14.36910       -18.67759         8.66907        11.97444        -7.77937       -10.19075         3.51954         5.23260        -3.91297        -5.04091         0.92397         1.70575        -2.00726        -2.45301        -0.11320         0.22521        -1.11668        -1.25249        -0.38853        -0.23085        -0.65148        -0.66065        -0.33605        -0.24294        -0.33572        -0.29687        -0.15309        -0.08081        -0.06518        -0.00989         0.07642         0.14127         0.18911         0.24771         0.31433         0.37392         0.42763         0.48307         0.53931         0.59210         0.64165         0.68986         0.73638         0.77996         0.82055         0.85855         0.89379         0.92586         0.95466         0.98023
         0.94154         0.96025         0.97564         0.98766         0.99627         1.00144         1.00313         1.00135         0.99610         0.98738         0.97523         0.95969         0.94079         0.91862         0.89324         0.86473         0.83319         0.79873         0.76146         0.72151         0.67902         0.63412         0.58698         0.53776         0.48661         0.43373         0.37928         0.32346         0.26646         0.20848         0.14971         0.09036         0.03063        -0.02927        -0.08913        -0.14874        -0.20790        -0.26640        -0.32404        -0.38062         1.78483         1.94716        -8.13426        -9.20605        15.04104        17.53302       -24.51191       -29.04979        28.97751        35.28429       -33.03560       -40.67364        30.23248        38.24794       -28.55685       -36.27381        21.73213        28.51106       -18.65557       -24.26273        11.95960        16.32307       -10.18766       -13.41429         5.21233         7.52692        -5.05463        -6.60714         1.67832         2.75092        -2.48017        -3.11747         0.18990         0.65236        -1.28996        -1.50289        -0.27334        -0.06772        -0.70556        -0.74300        -0.29084        -0.18061        -0.34642        -0.31716        -0.13172        -0.05373        -0.06122        -0.00903         0.09010         0.15668         0.19747         0.25501         0.32528         0.38522         0.43672         0.49164         0.54869         0.60134         0.64999         0.69777         0.74419         0.78740         0.82740         0.86493         0.89975         0.93132         0.95956
         0.92388         0.94530         0.96346         0.97831         0.98977         0.99781         1.00240         1.00352         1.00116         0.99533         0.98603         0.97331         0.95720         0.93775         0.91502         0.88910         0.86007         0.82802         0.79307         0.75533         0.71493         0.67201         0.62671         0.57919         0.52961         0.47814         0.42496         0.37025         0.31419         0.25699         0.19884         0.13993         0.08047         0.02068        -0.03925        -0.09911        -0.15869        -0.21778        -0.27618        -0.33368        -0.39009         1.99765         2.18183        -9.17095       -10.37074        17.57887        20.45437       -29.01327       -34.33628        35.30536        42.86648       -40.62778       -49.93434        38.24431        48.19308       -36.23093       -45.95132        28.49560        37.17380       -24.23625       -31.51182        16.30351        22.04464       -13.40834       -17.71060         7.50363        10.62139        -6.61952        -8.74596         2.72179         4.19161        -3.14422        -4.04630         0.61612         1.25150        -1.54037        -1.86216        -0.11073         0.16294        -0.78805        -0.86623        -0.22879        -0.09388        -0.36682        -0.35168        -0.10475        -0.01841        -0.06039        -0.01283         0.10552         0.17470         0.20486         0.26085         0.33672         0.39729         0.44550         0.49976         0.55818         0.61075         0.65821         0.70550         0.75199         0.79484         0.83416         0.87119         0.90565         0.93672
         0.90399         0.92808         0.94897         0.96659         0.98088         0.99178         0.99926         1.00327         1.00381         1.00087         0.99446         0.98459         0.97129         0.95461         0.93460         0.91133         0.88487         0.85532         0.82277         0.78733         0.74912         0.70827         0.66493         0.61923         0.57133         0.52140         0.46961         0.41614         0.36117         0.30489         0.24748         0.18916         0.13013         0.07058         0.01072        -0.04924        -0.10910        -0.16864        -0.22765        -0.28594        -0.34330        -0.39953         2.23270         2.44091       -10.33727       -11.68050        20.50164        23.81509       -34.30101       -40.53763        42.88629        51.93339       -49.88576       -61.20348        48.18392        60.50133       -45.90260       -58.11639        37.15121        48.22823       -31.47956       -40.89263        22.01916        29.54882       -17.70077       -23.41776        10.59427        14.78102        -8.75636       -11.65597         4.16033         6.17091        -4.07233        -5.33906         1.21413         2.08976        -1.89951        -2.37430         0.11933         0.48927        -0.91135        -1.04792        -0.14237         0.02802        -0.40142        -0.40690        -0.06955         0.02896        -0.06419        -0.02351         0.12356         0.19660         0.21080         0.26451         0.34894         0.41053         0.45382         0.50718         0.56785         0.62047         0.66624         0.71298         0.75978         0.80232         0.84082         0.87732         0.91148
         0.88192         0.90862         0.93219         0.95255         0.96963         0.98336         0.99370         1.00061         1.00405         1.00401         1.00049         0.99349         0.98304         0.96918         0.95193         0.93137         0.90755         0.88056         0.85048         0.81743         0.78151         0.74283         0.70154         0.65777         0.61168         0.56341         0.51314         0.46103         0.40727         0.35205         0.29554         0.23795         0.17947         0.12030         0.06066         0.00074        -0.05924        -0.11908        -0.17857        -0.23751        -0.29568        -0.35289        -0.40894         2.49222         2.72683       -11.64886       -13.15278        23.86413        27.67730       -40.50396       -47.80255        51.95201        62.75699       -61.15180       -74.88945        60.48574        75.69935       -58.06049       -73.37046        48.19691        62.29627       -40.85295       -52.99715        29.51588        39.36099       -23.40271       -30.97485        14.74898        20.35418       -11.66359       -15.60133         6.13686         8.88123        -5.36392        -7.13102         2.05095         3.25928        -2.41132        -3.10035         0.44494         0.95066        -1.09303        -1.31292        -0.02082         0.20044        -0.45668        -0.49210        -0.02232         0.09392        -0.07486        -0.04430         0.14548         0.22425         0.21457         0.26493         0.36232         0.42553         0.46145         0.51358         0.57783         0.63067         0.67404         0.72012         0.76761         0.80987         0.84735         0.88329
         0.85773         0.88697         0.91316         0.93621         0.95604         0.97258         0.98576         0.99553         1.00186         1.00473         1.00411         1.00001         0.99243         0.98141         0.96697         0.94916         0.92804         0.90367         0.87615         0.84556         0.81201         0.77560         0.73646         0.69473         0.65055         0.60406         0.55543         0.50481         0.45240         0.39836         0.34288         0.28615         0.22837         0.16974         0.11046         0.05073        -0.00924        -0.06924        -0.12907        -0.18851        -0.24736        -0.30541        -0.36246        -0.41832         2.77864         3.04228       -13.12321       -14.80708        27.72853        32.11155       -47.77090       -56.30259        62.77456        75.65624       -74.83427       -91.47887        75.67629        94.42436       -73.30580       -92.45212        62.25429        80.15256       -52.94800       -68.57286        39.31864        52.15323       -30.95288       -40.95066        20.31584        27.79760       -15.60506       -20.93230         8.84362        12.58055        -7.15414        -9.60549         3.21866         4.88622        -3.13678        -4.12466         0.90545         1.60206        -1.35790        -1.69620         0.15119         0.44517        -0.54189        -0.62062         0.04248         0.18445        -0.09563        -0.07994         0.17315         0.26040         0.21509         0.26051         0.37748         0.44319         0.46807         0.51845         0.58830         0.64164         0.68149         0.72675         0.77553         0.81759         0.85372
         0.83147         0.86318         0.89193         0.91762         0.94015         0.95945         0.97543         0.98806         0.99726         1.00302         1.00531         1.00411         0.99943         0.99127         0.97967         0.96466         0.94629         0.92461         0.89971         0.87166         0.84055         0.80650         0.76961         0.73002         0.68785         0.64325         0.59638         0.54738         0.49643         0.44371         0.38940         0.33367         0.27673         0.21877         0.15999         0.10059         0.04078        -0.01924        -0.07925        -0.13905        -0.19843        -0.25719        -0.31512        -0.37201        -0.42768         3.09466         3.39021       -14.77985       -16.66517        32.16544        37.19784       -56.27349       -66.23554        75.67298        91.00479       -91.41980      -111.55075        94.39266       117.44611       -92.37682      -116.26663        80.09756       102.75997       -68.51171       -88.56144        52.09902        68.78321       -40.91957       -54.08001        27.75112        37.70836       -20.93070       -28.11203        12.53830        17.61373        -9.62610       -13.01008         4.84324         7.14267        -4.16012        -5.56339         1.55573         2.51988        -1.74090        -2.24682         0.39541         0.79303        -0.67034        -0.81142         0.13283         0.31205        -0.13121        -0.13725         0.20931         0.30905         0.21080         0.24896         0.39528         0.46482         0.47317         0.52106         0.59952         0.65377         0.68845         0.73266         0.78361         0.82560
         0.80321         0.83732         0.86856         0.89682         0.92200         0.94400         0.96276         0.97820         0.99026         0.99890         1.00409         1.00579         1.00401         0.99875         0.99002         0.97784         0.96226         0.94333         0.92110         0.89565         0.86707         0.83546         0.80091         0.76355         0.72350         0.68090         0.63589         0.58863         0.53927         0.48800         0.43497         0.38038         0.32442         0.26727         0.20913         0.15021         0.09070         0.03081        -0.02924        -0.08926        -0.14903        -0.20835        -0.26701        -0.32480        -0.38153        -0.43700         3.44323         3.77386       -16.64060       -18.75137        37.25496        43.02691       -66.20963       -77.82925        91.02101       109.23987      -111.48738      -135.79308       117.40443       145.69296      -116.17849      -145.92158       102.68912       131.31294       -88.48516      -114.14662        68.71405        90.34286       -54.03702       -71.30993        37.65138        50.86498       -28.10322       -37.75124        17.56541        24.44041       -13.02712       -17.67825         7.09659        10.26271        -5.59738        -7.57611         2.47210         3.81000        -2.29102        -3.03337         0.74263         1.28747        -0.86100        -1.09153         0.26020         0.49317        -0.18844        -0.22611         0.25796         0.37603         0.19939         0.22688         0.41706         0.49237         0.47601         0.52030         0.61193         0.66769         0.69468         0.73749         0.79199
         0.77301         0.80943         0.84309         0.87385         0.90162         0.92629         0.94777         0.96599         0.98088         0.99238         1.00045         1.00506         1.00618         1.00382         0.99798         0.98867         0.97591         0.95976         0.94027         0.91749         0.89151         0.86240         0.83028         0.79524         0.75740         0.71690         0.67387         0.62845         0.58081         0.53110         0.47950         0.42618         0.37133         0.31513         0.25777         0.19947         0.14040         0.08079         0.02084        -0.03925        -0.09927        -0.15901        -0.21826        -0.27681        -0.33447        -0.39102        -0.44629         3.82760         4.19680       -18.72979       -21.09280        43.08792        49.70157       -77.80732       -91.34601       109.25601       130.87261      -135.72505      -165.02238       145.63981       180.28290      -145.81799      -182.76977       131.22280       167.29030      -114.05135      -146.81324        90.25488       118.21915       -71.25147       -93.85792        50.79447        68.28004       -37.73275       -50.65308        24.38412        33.67156       -17.69031       -24.05778        10.21255        14.56381        -7.60794       -10.38125         3.76031         5.61869        -3.07677        -4.15146         1.23626         1.98961        -1.14084        -1.49919         0.44102         0.75133        -0.27716        -0.36072         0.32491         0.46978         0.17747         0.18932         0.44476         0.52870         0.47549         0.51452         0.62612         0.68433         0.69984         0.74073
         0.74095         0.77960         0.81559         0.84878         0.87907         0.90634         0.93050         0.95145         0.96913         0.98346         0.99440         1.00190         1.00593         1.00648         1.00353         0.99711         0.98722         0.97389         0.95717         0.93712         0.91379         0.88727         0.85764         0.82501         0.78948         0.75118         0.71023         0.66677         0.62095         0.57293         0.52288         0.47095         0.41734         0.36223         0.30579         0.24824         0.18977         0.13058         0.07087         0.01085        -0.04927        -0.10928        -0.16898        -0.22815        -0.28660        -0.34411        -0.40049        -0.45554         4.25135         4.66296       -21.07461       -23.71974        49.76725        57.33833       -91.32901      -107.08752       130.88927       156.49993      -164.94934      -200.20645       180.21660       222.56029      -182.64769      -228.46068       167.17674       212.51957      -146.69425      -188.42007       118.10753       154.17000       -93.77949      -123.28558        68.19206        91.26717       -50.62169       -67.87104        33.60479        46.11706       -24.06299       -32.74833        14.50822        20.47527       -10.40998       -14.27697         5.56647         8.14747        -4.19364        -5.73391         1.93731         2.98505        -1.54805        -2.08844         0.69879         1.12000        -0.41157        -0.56146         0.41860         0.60251         0.14010         0.12907         0.48123         0.57800         0.46997         0.50134         0.64303         0.70504         0.70343
         0.70711         0.74789         0.78612         0.82167         0.85440         0.88421         0.91098         0.93462         0.95504         0.97217         0.98595         0.99632         1.00325         1.00671         1.00667         1.00315         0.99614         0.98567         0.97177         0.95449         0.93387         0.91000         0.88294         0.85280         0.81966         0.78364         0.74487         0.70348         0.65960         0.61338         0.56499         0.51459         0.46235         0.40845         0.35308         0.29642         0.23868         0.18005         0.12073         0.06093         0.00085        -0.05929        -0.11929        -0.17894        -0.23804        -0.29637        -0.35373        -0.40993        -0.46476         4.71842         5.17665       -23.70539       -26.66598        57.40957        66.06908      -107.07660      -125.40059       156.51791       186.81828      -200.12814      -242.49104       222.47899       274.13943      -228.31657      -285.00236       212.37762       269.25507      -188.27156      -241.28935       154.02870       200.41868      -123.18146      -161.59126        91.15669       121.52655       -67.82257       -90.78349        46.03652        62.84771       -32.74420       -44.55072        20.41244        28.57596       -14.30133       -19.66911         8.09185        11.67307        -5.77429        -7.96474         2.93130         4.39336        -2.13662        -2.93540         1.06692         1.64669        -0.61201        -0.85746         0.55122         0.79178         0.08008         0.03569         0.53066         0.64640         0.45705         0.47719         0.66401         0.73186
         0.67156         0.71438         0.75476         0.79258         0.82768         0.85995         0.88927         0.91554         0.93866         0.95854         0.97513         0.98835         0.99816         1.00451         1.00739         1.00677         1.00267         0.99508         0.98403         0.96956         0.95171         0.93054         0.90612         0.87853         0.84786         0.81422         0.77772         0.73849         0.69665         0.65235         0.60574         0.55699         0.50624         0.45369         0.39951         0.34389         0.28701         0.22908         0.17029         0.11085         0.05097        -0.00916        -0.06932        -0.12930        -0.18890        -0.24791        -0.30612        -0.36333        -0.41933        -0.47395         5.23313         5.74262       -26.65595       -29.96919        66.14694        76.04313      -125.39714      -146.68358       186.83863       222.63949      -242.40731      -293.23105       274.04108       336.95605      -284.83207      -354.83543       269.07880       340.27276      -241.10422      -308.31680       200.24021       259.77120      -161.45423      -211.32658       121.38712       161.25347       -90.71251      -121.18945        62.74906        85.27563       -44.53394       -60.53164        28.50347        39.64437       -19.68735       -27.10848        11.61287        16.57444        -8.00252       -11.09813         4.33765         6.38111        -2.98255        -4.14689         1.59287         2.39861        -0.90759        -1.29027         0.74032         1.06285        -0.01303        -0.10592         0.59915         0.74279         0.43319         0.43690         0.69109
         0.63439         0.67914         0.72159         0.76157         0.79896         0.83362         0.86542         0.89425         0.92001         0.94261         0.96196         0.97800         0.99066         0.99989         1.00567         1.00797         1.00678         1.00209         0.99392         0.98229         0.96725         0.94883         0.92711         0.90214         0.87402         0.84284         0.80870         0.77172         0.73203         0.68975         0.64504         0.59804         0.54892         0.49784         0.44498         0.39053         0.33465         0.27756         0.21945         0.16052         0.10096         0.04099        -0.01918        -0.07935        -0.13931        -0.19885        -0.25777        -0.31585        -0.37290        -0.42871        -0.48310         5.80025         6.36610       -29.96405       -33.67139        76.12881        87.42938      -146.68929      -171.39383       222.66357       264.90904      -293.14190      -354.02687       336.83844       413.32834      -354.63419      -440.92186       340.05509       428.98514      -308.08641      -393.10651       259.54627       335.76194      -211.14756      -275.74264       161.07685       213.27613      -121.08895      -161.43141        85.15320       115.25843       -60.49782       -82.10820        39.55897        54.72465       -27.11829       -37.34069        16.50805        23.36912       -11.13221       -15.48413         6.32271         9.17958        -4.19256        -5.87249         2.34376         3.47056        -1.33977        -1.91888         1.01110         1.45183        -0.15429        -0.31754         0.69561         0.88011         0.39322         0.37288
         0.59570         0.64228         0.68667         0.72874         0.76832         0.80527         0.83948         0.87081         0.89915         0.92440         0.94647         0.96528         0.98077         0.99287         1.00154         1.00674         1.00846         1.00668         1.00141         0.99266         0.98046         0.96484         0.94586         0.92358         0.89808         0.86943         0.83773         0.80310         0.76564         0.72549         0.68278         0.63766         0.59027         0.54079         0.48938         0.43622         0.38149         0.32538         0.26808         0.20979         0.15071         0.09105         0.03100        -0.02921        -0.08939        -0.14932        -0.20880        -0.26761        -0.32556        -0.38244        -0.43806        -0.49221         6.42501         7.05284       -33.67177       -37.81945        87.52429       100.41888      -171.41068      -200.05597       264.93856       314.72709      -353.93251      -426.76683       413.18907       506.02885      -440.68414      -546.85099       428.71765       539.58028      -392.82035      -500.13615       335.47904       432.83403      -275.51021      -358.97316       213.05184       281.23008      -161.29232      -214.55242       115.10483       155.23395       -82.05155      -111.15841        54.62200        75.21362       -37.33891       -51.37229        23.29432        32.76189       -15.51300       -21.60355         9.11750        13.10903        -5.91600        -8.32091         3.41427         4.99589        -1.96751        -2.82693         1.39964         2.01026        -0.36547        -0.63045         0.83295         1.07707         0.32956
         0.55557         0.60386         0.65010         0.69414         0.73582         0.77499         0.81152         0.84527         0.87612         0.90396         0.92870         0.95025         0.96852         0.98345         0.99499         1.00309         1.00772         1.00885         1.00649         1.00064         0.99131         0.97853         0.96234         0.94280         0.91997         0.89392         0.86474         0.83254         0.79741         0.75948         0.71887         0.67573         0.63020         0.58244         0.53260         0.48087         0.42741         0.37241         0.31606         0.25856         0.20010         0.14088         0.08111         0.02100        -0.03925        -0.09943        -0.15932        -0.21873        -0.27744        -0.33525        -0.39196        -0.44737        -0.50129         7.11318         7.80916       -37.82606       -42.46559       100.52465       115.22758      -200.08636      -233.27152       314.76424       373.37277      -426.66779      -513.67672       505.86536       618.36947      -546.57047      -676.96625       539.25298       677.18993      -499.78148      -634.95901       432.47899       556.56250      -358.67302      -466.26345       280.94480       369.77872      -214.36311      -284.49680       155.03955       208.39394      -111.07133      -150.16502        75.08795       102.97523       -51.35469       -70.55858        32.67570        45.71007       -21.62514       -30.11497        13.04189        18.61175        -8.36137       -11.78268         4.93758         7.16158        -2.87430        -4.13254         1.95742         2.81150        -0.67778        -1.08945         1.02985         1.36063
